"BehaviorSpace results (NetLogo 5.3)"
"Virus.nlogo"
"experiment"
"01/27/2016 11:08:48:370 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-17","17","-17","17"
"[run number]","duration","infectiousness","chance-recover","[step]","count turtles"
"63","90","10","0","61","144"
"65","90","25","0","12","149"
"62","90","10","0","127","126"
"63","90","10","0","62","144"
"65","90","25","0","13","149"
"62","90","10","0","128","126"
"63","90","10","0","63","144"
"64","90","25","0","7","150"
"65","90","25","0","14","149"
"62","90","10","0","129","126"
"63","90","10","0","64","144"
"62","90","10","0","130","126"
"65","90","25","0","15","149"
"63","90","10","0","65","144"
"62","90","10","0","131","126"
"65","90","25","0","16","149"
"62","90","10","0","132","126"
"63","90","10","0","66","144"
"64","90","25","0","8","150"
"65","90","25","0","17","149"
"62","90","10","0","133","126"
"63","90","10","0","67","144"
"62","90","10","0","134","126"
"65","90","25","0","18","149"
"63","90","10","0","68","144"
"62","90","10","0","135","126"
"65","90","25","0","19","149"
"63","90","10","0","69","143"
"62","90","10","0","136","126"
"64","90","25","0","9","149"
"65","90","25","0","20","149"
"62","90","10","0","137","126"
"63","90","10","0","70","143"
"62","90","10","0","138","124"
"65","90","25","0","21","149"
"63","90","10","0","71","143"
"62","90","10","0","139","124"
"65","90","25","0","22","149"
"63","90","10","0","72","143"
"64","90","25","0","10","149"
"62","90","10","0","140","124"
"63","90","10","0","73","143"
"65","90","25","0","23","147"
"62","90","10","0","141","124"
"63","90","10","0","74","143"
"65","90","25","0","24","147"
"62","90","10","0","142","124"
"62","90","10","0","143","124"
"63","90","10","0","75","143"
"64","90","25","0","11","149"
"65","90","25","0","25","147"
"62","90","10","0","144","123"
"63","90","10","0","76","143"
"65","90","25","0","26","147"
"62","90","10","0","145","123"
"63","90","10","0","77","143"
"65","90","25","0","27","147"
"62","90","10","0","146","123"
"64","90","25","0","12","149"
"62","90","10","0","147","123"
"65","90","25","0","28","147"
"62","90","10","0","148","123"
"62","90","10","0","149","123"
"65","90","25","0","29","147"
"65","90","25","0","30","147"
"62","90","10","0","150","123"
"64","90","25","0","13","149"
"65","90","25","0","31","147"
"65","90","25","0","32","146"
"65","90","25","0","33","146"
"65","90","25","0","34","146"
"66","90","25","0","0","150"
"64","90","25","0","14","149"
"66","90","25","0","1","150"
"65","90","25","0","35","146"
"65","90","25","0","36","146"
"66","90","25","0","2","149"
"64","90","25","0","15","149"
"65","90","25","0","37","146"
"66","90","25","0","3","149"
"65","90","25","0","38","146"
"65","90","25","0","39","146"
"66","90","25","0","4","149"
"65","90","25","0","40","146"
"64","90","25","0","16","149"
"66","90","25","0","5","149"
"65","90","25","0","41","146"
"66","90","25","0","6","149"
"65","90","25","0","42","146"
"64","90","25","0","17","149"
"65","90","25","0","43","146"
"66","90","25","0","7","149"
"65","90","25","0","44","146"
"66","90","25","0","8","149"
"64","90","25","0","18","149"
"65","90","25","0","45","146"
"66","90","25","0","9","149"
"66","90","25","0","10","149"
"65","90","25","0","46","146"
"66","90","25","0","11","149"
"64","90","25","0","19","149"
"66","90","25","0","12","149"
"65","90","25","0","47","146"
"66","90","25","0","13","149"
"65","90","25","0","48","146"
"66","90","25","0","14","149"
"66","90","25","0","15","149"
"65","90","25","0","49","146"
"64","90","25","0","20","149"
"66","90","25","0","16","149"
"65","90","25","0","50","145"
"65","90","25","0","51","145"
"66","90","25","0","17","149"
"64","90","25","0","21","149"
"65","90","25","0","52","145"
"66","90","25","0","18","148"
"65","90","25","0","53","145"
"66","90","25","0","19","148"
"65","90","25","0","54","145"
"65","90","25","0","55","145"
"66","90","25","0","20","148"
"64","90","25","0","22","149"
"66","90","25","0","21","148"
"65","90","25","0","56","145"
"66","90","25","0","22","148"
"65","90","25","0","57","145"
"66","90","25","0","23","147"
"64","90","25","0","23","149"
"65","90","25","0","58","145"
"66","90","25","0","24","147"
"66","90","25","0","25","147"
"65","90","25","0","59","144"
"64","90","25","0","24","149"
"66","90","25","0","26","147"
"65","90","25","0","60","144"
"66","90","25","0","27","147"
"65","90","25","0","61","144"
"66","90","25","0","28","147"
"64","90","25","0","25","149"
"65","90","25","0","62","144"
"66","90","25","0","29","147"
"65","90","25","0","63","144"
"64","90","25","0","26","149"
"66","90","25","0","30","147"
"65","90","25","0","64","144"
"65","90","25","0","65","144"
"66","90","25","0","31","147"
"65","90","25","0","66","144"
"66","90","25","0","32","147"
"65","90","25","0","67","144"
"64","90","25","0","27","149"
"66","90","25","0","33","147"
"65","90","25","0","68","144"
"64","90","25","0","28","149"
"66","90","25","0","34","147"
"65","90","25","0","69","144"
"66","90","25","0","35","147"
"65","90","25","0","70","144"
"64","90","25","0","29","149"
"66","90","25","0","36","146"
"65","90","25","0","71","144"
"66","90","25","0","37","146"
"65","90","25","0","72","144"
"64","90","25","0","30","149"
"66","90","25","0","38","146"
"65","90","25","0","73","144"
"66","90","25","0","39","146"
"64","90","25","0","31","149"
"65","90","25","0","74","144"
"66","90","25","0","40","146"
"65","90","25","0","75","144"
"64","90","25","0","32","149"
"66","90","25","0","41","146"
"65","90","25","0","76","142"
"66","90","25","0","42","146"
"65","90","25","0","77","142"
"64","90","25","0","33","149"
"66","90","25","0","43","146"
"65","90","25","0","78","142"
"66","90","25","0","44","146"
"65","90","25","0","79","142"
"66","90","25","0","45","146"
"66","90","25","0","46","146"
"65","90","25","0","80","142"
"64","90","25","0","34","149"
"66","90","25","0","47","146"
"65","90","25","0","81","142"
"66","90","25","0","48","146"
"65","90","25","0","82","142"
"66","90","25","0","49","146"
"65","90","25","0","83","141"
"64","90","25","0","35","149"
"66","90","25","0","50","146"
"65","90","25","0","84","141"
"66","90","25","0","51","146"
"66","90","25","0","52","146"
"65","90","25","0","85","141"
"66","90","25","0","53","146"
"64","90","25","0","36","149"
"65","90","25","0","86","141"
"66","90","25","0","54","146"
"65","90","25","0","87","141"
"66","90","25","0","55","146"
"64","90","25","0","37","149"
"65","90","25","0","88","141"
"66","90","25","0","56","145"
"66","90","25","0","57","145"
"65","90","25","0","89","141"
"64","90","25","0","38","149"
"66","90","25","0","58","145"
"65","90","25","0","90","141"
"65","90","25","0","91","133"
"65","90","25","0","92","133"
"64","90","25","0","39","149"
"66","90","25","0","59","145"
"66","90","25","0","60","145"
"66","90","25","0","61","145"
"65","90","25","0","93","133"
"66","90","25","0","62","145"
"64","90","25","0","40","149"
"65","90","25","0","94","133"
"66","90","25","0","63","145"
"65","90","25","0","95","133"
"66","90","25","0","64","145"
"64","90","25","0","41","149"
"65","90","25","0","96","133"
"66","90","25","0","65","145"
"65","90","25","0","97","133"
"66","90","25","0","66","145"
"64","90","25","0","42","149"
"65","90","25","0","98","132"
"66","90","25","0","67","145"
"65","90","25","0","99","132"
"66","90","25","0","68","145"
"65","90","25","0","100","131"
"64","90","25","0","43","149"
"66","90","25","0","69","145"
"65","90","25","0","101","129"
"63","90","10","0","78","143"
"66","90","25","0","70","145"
"65","90","25","0","102","129"
"66","90","25","0","71","145"
"65","90","25","0","103","129"
"63","90","10","0","79","143"
"64","90","25","0","44","149"
"66","90","25","0","72","145"
"65","90","25","0","104","129"
"63","90","10","0","80","143"
"65","90","25","0","105","129"
"66","90","25","0","73","145"
"63","90","10","0","81","143"
"66","90","25","0","74","145"
"65","90","25","0","106","128"
"64","90","25","0","45","149"
"63","90","10","0","82","143"
"66","90","25","0","75","145"
"65","90","25","0","107","128"
"63","90","10","0","83","143"
"66","90","25","0","76","145"
"65","90","25","0","108","128"
"64","90","25","0","46","149"
"63","90","10","0","84","143"
"66","90","25","0","77","145"
"63","90","10","0","85","143"
"66","90","25","0","78","145"
"63","90","10","0","86","143"
"66","90","25","0","79","144"
"65","90","25","0","109","128"
"63","90","10","0","87","143"
"66","90","25","0","80","144"
"64","90","25","0","47","149"
"65","90","25","0","110","126"
"63","90","10","0","88","143"
"66","90","25","0","81","144"
"65","90","25","0","111","126"
"66","90","25","0","82","144"
"63","90","10","0","89","143"
"65","90","25","0","112","126"
"66","90","25","0","83","143"
"63","90","10","0","90","143"
"64","90","25","0","48","149"
"65","90","25","0","113","125"
"66","90","25","0","84","143"
"63","90","10","0","91","132"
"65","90","25","0","114","125"
"66","90","25","0","85","143"
"63","90","10","0","92","132"
"65","90","25","0","115","125"
"66","90","25","0","86","143"
"63","90","10","0","93","132"
"65","90","25","0","116","124"
"64","90","25","0","49","149"
"66","90","25","0","87","143"
"63","90","10","0","94","132"
"65","90","25","0","117","123"
"66","90","25","0","88","143"
"63","90","10","0","95","132"
"65","90","25","0","118","123"
"63","90","10","0","96","132"
"66","90","25","0","89","143"
"65","90","25","0","119","123"
"64","90","25","0","50","149"
"63","90","10","0","97","132"
"66","90","25","0","90","143"
"65","90","25","0","120","123"
"63","90","10","0","98","132"
"65","90","25","0","121","121"
"66","90","25","0","91","133"
"63","90","10","0","99","132"
"65","90","25","0","122","121"
"66","90","25","0","92","133"
"64","90","25","0","51","149"
"63","90","10","0","100","132"
"65","90","25","0","123","120"
"66","90","25","0","93","133"
"63","90","10","0","101","132"
"65","90","25","0","124","119"
"66","90","25","0","94","133"
"63","90","10","0","102","132"
"64","90","25","0","52","149"
"66","90","25","0","95","133"
"65","90","25","0","125","118"
"63","90","10","0","103","131"
"66","90","25","0","96","133"
"65","90","25","0","126","116"
"63","90","10","0","104","131"
"66","90","25","0","97","133"
"65","90","25","0","127","116"
"63","90","10","0","105","131"
"66","90","25","0","98","132"
"65","90","25","0","128","116"
"64","90","25","0","53","149"
"63","90","10","0","106","131"
"65","90","25","0","129","116"
"66","90","25","0","99","132"
"63","90","10","0","107","131"
"65","90","25","0","130","116"
"66","90","25","0","100","132"
"63","90","10","0","108","129"
"65","90","25","0","131","116"
"66","90","25","0","101","132"
"64","90","25","0","54","149"
"63","90","10","0","109","128"
"65","90","25","0","132","116"
"66","90","25","0","102","132"
"63","90","10","0","110","128"
"65","90","25","0","133","115"
"66","90","25","0","103","132"
"63","90","10","0","111","128"
"65","90","25","0","134","115"
"64","90","25","0","55","149"
"66","90","25","0","104","131"
"65","90","25","0","135","114"
"63","90","10","0","112","128"
"66","90","25","0","105","131"
"65","90","25","0","136","112"
"63","90","10","0","113","128"
"66","90","25","0","106","130"
"65","90","25","0","137","111"
"63","90","10","0","114","128"
"64","90","25","0","56","149"
"66","90","25","0","107","129"
"63","90","10","0","115","128"
"65","90","25","0","138","111"
"66","90","25","0","108","128"
"63","90","10","0","116","128"
"65","90","25","0","139","111"
"66","90","25","0","109","128"
"65","90","25","0","140","111"
"63","90","10","0","117","128"
"64","90","25","0","57","149"
"66","90","25","0","110","128"
"63","90","10","0","118","128"
"65","90","25","0","141","111"
"66","90","25","0","111","128"
"65","90","25","0","142","111"
"63","90","10","0","119","128"
"66","90","25","0","112","128"
"65","90","25","0","143","111"
"63","90","10","0","120","128"
"64","90","25","0","58","149"
"66","90","25","0","113","127"
"65","90","25","0","144","111"
"63","90","10","0","121","128"
"66","90","25","0","114","127"
"65","90","25","0","145","111"
"63","90","10","0","122","128"
"66","90","25","0","115","126"
"65","90","25","0","146","111"
"63","90","10","0","123","127"
"64","90","25","0","59","149"
"66","90","25","0","116","126"
"65","90","25","0","147","110"
"66","90","25","0","117","125"
"65","90","25","0","148","109"
"63","90","10","0","124","127"
"65","90","25","0","149","108"
"66","90","25","0","118","124"
"63","90","10","0","125","126"
"64","90","25","0","60","149"
"65","90","25","0","150","107"
"66","90","25","0","119","124"
"63","90","10","0","126","126"
"66","90","25","0","120","123"
"63","90","10","0","127","126"
"66","90","25","0","121","120"
"63","90","10","0","128","126"
"64","90","25","0","61","149"
"67","90","40","0","0","150"
"66","90","25","0","122","119"
"63","90","10","0","129","126"
"67","90","40","0","1","150"
"66","90","25","0","123","119"
"63","90","10","0","130","126"
"67","90","40","0","2","150"
"66","90","25","0","124","119"
"63","90","10","0","131","126"
"64","90","25","0","62","149"
"66","90","25","0","125","119"
"67","90","40","0","3","150"
"63","90","10","0","132","126"
"66","90","25","0","126","119"
"63","90","10","0","133","125"
"67","90","40","0","4","150"
"66","90","25","0","127","118"
"63","90","10","0","134","125"
"67","90","40","0","5","150"
"66","90","25","0","128","115"
"63","90","10","0","135","123"
"67","90","40","0","6","150"
"64","90","25","0","63","149"
"66","90","25","0","129","114"
"63","90","10","0","136","122"
"67","90","40","0","7","150"
"66","90","25","0","130","113"
"63","90","10","0","137","121"
"67","90","40","0","8","150"
"66","90","25","0","131","113"
"63","90","10","0","138","121"
"67","90","40","0","9","150"
"64","90","25","0","64","149"
"66","90","25","0","132","113"
"63","90","10","0","139","120"
"67","90","40","0","10","150"
"66","90","25","0","133","113"
"63","90","10","0","140","120"
"67","90","40","0","11","150"
"66","90","25","0","134","113"
"63","90","10","0","141","120"
"67","90","40","0","12","150"
"66","90","25","0","135","113"
"64","90","25","0","65","149"
"63","90","10","0","142","119"
"66","90","25","0","136","112"
"67","90","40","0","13","150"
"63","90","10","0","143","119"
"66","90","25","0","137","112"
"67","90","40","0","14","150"
"63","90","10","0","144","119"
"66","90","25","0","138","111"
"63","90","10","0","145","119"
"67","90","40","0","15","150"
"64","90","25","0","66","149"
"66","90","25","0","139","109"
"63","90","10","0","146","119"
"67","90","40","0","16","150"
"66","90","25","0","140","108"
"63","90","10","0","147","119"
"67","90","40","0","17","150"
"66","90","25","0","141","108"
"63","90","10","0","148","118"
"64","90","25","0","67","149"
"67","90","40","0","18","150"
"66","90","25","0","142","107"
"63","90","10","0","149","118"
"66","90","25","0","143","106"
"67","90","40","0","19","150"
"63","90","10","0","150","117"
"66","90","25","0","144","106"
"67","90","40","0","20","150"
"64","90","25","0","68","149"
"66","90","25","0","145","106"
"67","90","40","0","21","150"
"66","90","25","0","146","106"
"68","90","40","0","0","150"
"67","90","40","0","22","150"
"66","90","25","0","147","106"
"68","90","40","0","1","150"
"67","90","40","0","23","150"
"66","90","25","0","148","105"
"64","90","25","0","69","148"
"66","90","25","0","149","103"
"68","90","40","0","2","150"
"67","90","40","0","24","150"
"66","90","25","0","150","103"
"68","90","40","0","3","150"
"67","90","40","0","25","150"
"68","90","40","0","4","150"
"67","90","40","0","26","150"
"64","90","25","0","70","148"
"68","90","40","0","5","150"
"69","90","40","0","0","150"
"67","90","40","0","27","150"
"68","90","40","0","6","150"
"69","90","40","0","1","150"
"67","90","40","0","28","150"
